gene_ID	X0h	X8h	X16h	X24h	X32h	X40h	X48h
PVP01_0213300	13.37113125	12.63358736	19.02787497	44.23954946	23.42277526	24.5669622	21.30502201
PVP01_1144500	11.44848492	13.01934575	14.74345279	15.19021698	10.54918886	14.28994614	16.69119559
PVP01_1132900	84.59643821	36.3577285	24.57242132	48.07625375	71.07292493	86.22905858	59.16553883
PVP01_1236100	20.2751794	35.39333252	53.55527723	88.47909892	43.62715392	31.22255356	29.58276941
PVP01_1340800	59.86421505	165.104592	139.2437208	46.27535174	26.37297214	19.47739235	27.68295853
PVP01_0919800	53.74670403	67.3148395	50.27895439	68.19937625	33.52496459	31.90768796	22.66202978
PVP01_1206900	15.90552867	14.56237932	15.62553971	13.93741558	28.25037016	26.32873639	23.47623444
PVP01_1116200	170.7659507	273.4062607	194.4371595	58.02036487	33.34616478	37.3887632	36.7749106
PVP01_0728600	26.48008345	18.99860083	15.87756454	31.24173493	34.32956374	64.10900496	30.12557252
PVP01_0728900	1006.592743	1163.640191	258.955517	136.7902529	655.9271071	2619.366703	2288.186504
PVP01_1218400	76.64367387	45.32661113	84.55433182	49.17245498	143.8444481	65.47927377	31.75398185
PVP01_1260100	68.86569556	62.0106616	98.91974736	152.5285705	157.6120335	112.851424	79.11355306
PVP01_1205300	69.39005365	107.6265915	67.92069278	32.80773668	53.014144	85.44604783	54.5517124
PVP01_1128500	38.54031947	36.4541681	60.23393534	75.08978395	72.2351237	29.85228475	29.98987174
PVP01_1405200	21.06171654	21.60246998	13.60934104	44.55274981	53.28234372	52.46172009	45.73116189
PVP01_1123400	37.84117535	22.47042637	30.24298009	111.4993247	189.1702002	154.3509936	108.4249209
PVP01_1418900	128.1181595	132.8937662	45.74250738	87.3828977	34.95536308	285.7010465	601.4258442
PVP01_0727600	37.92856837	25.65293311	21.04407364	27.95313125	59.4509372	33.96309118	29.17566708
PVP01_1451700	25.69354631	44.07289635	35.28347677	24.03812688	25.03197356	24.27333317	25.37604532
PVP01_0622200	10.83673382	12.15138937	13.10529137	8.691309717	10.19158923	12.72392465	19.40521113
PVP01_1402500	19.48864227	10.70479539	18.77585014	111.6559248	42.01795562	21.53279556	35.0108005
PVP01_0413600	13.80809632	13.50154374	12.85326654	9.709210855	16.44958262	18.79225794	28.22576164
PVP01_0114100	12.58459411	9.740399412	12.72725412	9.317710418	24.67437394	52.75534912	33.2466904
PVP01_1465100	43.43432829	31.82506739	19.2798998	20.51462294	63.38453305	63.61962324	42.20294169
PVP01_1337500	19.6634283	15.23745651	16.88566388	17.22601926	24.94257365	21.23916653	23.20483289
PVP01_1236600	213.2389558	237.2414114	205.5262522	96.54400794	34.59776345	34.15884386	29.44706864
PVP01_1337800	101.113718	93.2570914	112.403076	155.1124734	185.594204	391.4074974	241.0045802
PVP01_1016800	41.94864704	41.85478559	31.50310426	16.20811812	12.8735864	12.23454293	19.40521113
PVP01_1306800	12.14762904	16.10541289	16.50762663	10.80541208	9.833989612	12.03879024	21.03362045
PVP01_0506800	24.73222315	17.55200686	20.03597431	16.3647183	21.99237677	21.14129018	20.7622189
PVP01_0420000	10.48716176	9.83683901	12.85326654	9.55261068	13.05238621	11.9409139	17.7768018
PVP01_0819500	100.0650018	43.78357756	48.26275572	282.7416161	615.2501501	536.2644857	327.3102744
PVP01_1416000	16.42988676	13.69442294	13.10529137	12.76291427	12.8735864	17.71561816	27.95436009
PVP01_0947800	12.93416617	13.01934575	14.11339071	8.378109367	9.386990085	13.31118271	17.09829792
PVP01_1462200	31.81105734	23.04906396	24.95045857	14.4855162	29.59136874	27.50325251	23.61193522
PVP01_0915200	19.22646323	15.7196545	14.61744037	39.07174368	58.10993862	34.25672021	46.273965
PVP01_1416400	181.9522566	296.4553247	395.3009522	657.5641352	509.9370614	308.2126055	658.2844698
PVP01_0809400	128.7299106	169.4443739	189.2706504	133.4233492	164.3170264	47.17639754	76.12813597
PVP01_0103200	34.69502683	37.22568488	30.62101734	19.4967218	28.9655694	28.3841396	22.66202978
PVP01_0617400	12.06023603	14.46593972	18.77585014	40.48114526	21.72417705	18.49862891	23.34053367
PVP01_0723400	9.176266541	9.643959814	12.6012417	8.143209105	9.386990085	13.5069354	18.86240802
PVP01_0529100	85.38297534	50.14859103	13.3573162	24.35132723	30.5747677	432.2219327	197.851733
PVP01_1122600	11.62327095	11.57275178	14.23940312	25.29092828	31.20056704	23.78395146	21.57642356
PVP01_0817400	10.1375897	12.15138937	12.6012417	10.80541208	9.923389518	11.54940853	14.51998315
PVP01_1106400	20.18778639	16.29829209	18.01977563	15.34681716	17.7011813	59.60669316	51.97339764
PVP01_1141000	19.0516772	29.31763783	30.24298009	111.8908251	119.7958735	60.38970391	37.45341449
PVP01_0716100	66.6808702	65.38604754	57.58767458	90.28000094	47.29255005	36.21424707	37.58911526
PVP01_0606200	26.56747646	15.14101691	16.38161421	44.6310499	62.40113409	58.04067166	19.54091191
PVP01_1032300	10.57455478	14.36950012	17.0116763	26.30882941	16.53898253	15.85596764	15.87699092
PVP01_1026000	211.9280606	79.46622887	60.48596017	45.41405078	288.4040954	930.9997789	746.2185734
PVP01_1254700	47.19222792	26.42444989	23.43830957	21.68912425	48.00774929	28.28626326	34.33229661
PVP01_0303700	53.83409704	48.60555746	65.52645685	25.36922836	27.62457082	48.25303732	29.71847019
PVP01_1255300	88.7039099	38.57583926	18.5238253	43.76974894	125.6068673	350.7888149	266.2449247
PVP01_0932700	9.088873526	10.80123499	12.97927895	11.97991339	14.21458499	15.95384398	21.44072279
PVP01_1107100	22.19782573	19.28791963	28.100769	27.40503064	46.5773508	21.43491921	37.58911526
PVP01_1322800	18.78949816	17.74488606	17.89376322	12.91951444	14.3933848	26.03510736	33.2466904
PVP01_1439000	34.08327572	29.60695663	27.59671933	69.53047774	98.07169641	87.89295641	76.12813597
PVP01_1214800	10.83673382	14.08018133	17.89376322	8.691309717	10.90678848	12.03879024	19.94801424
PVP01_0938700	11.62327095	11.37987258	12.97927895	8.456409455	9.565789896	11.9409139	14.38428238
PVP01_1222400	36.00592205	106.3728767	93.2491886	132.3271479	119.6170736	59.0194351	95.66904787
PVP01_0411500	17.74078198	13.50154374	16.12958938	92.31580321	142.4140496	55.78951576	47.63097277
PVP01_1425400	58.81549888	37.90076207	46.24655705	282.2718156	177.9058121	91.61225747	56.04442095
PVP01_1333900	23.15914889	22.47042637	15.24750246	28.03143134	159.4894315	80.650107	62.55805826
PVP01_0604800	35.04459889	17.74488606	16.88566388	10.88371217	22.4393763	67.1431716	39.35322537
PVP01_0918500	47.89137204	48.31623867	36.2915761	15.89491777	20.47257837	33.76733849	25.5117461
PVP01_1312900	143.149758	65.67536633	26.71463241	24.35132723	109.6042842	396.4970673	432.0712744
PVP01_1314200	29.36405293	21.31315119	18.39781289	13.31101488	23.51217516	58.04067166	54.95881474
PVP01_1463700	42.21082609	84.19176918	93.50121343	45.41405078	42.37555524	23.58819877	23.34053367
PVP01_1232300	16.86685183	15.5267753	16.12958938	16.3647183	33.43556468	24.37120952	25.37604532
PVP01_1270600	14.76941948	10.319037	16.00357696	15.19021698	16.36018272	19.08588697	25.10464377
PVP01_1119400	29.53883896	35.00757413	30.49500492	35.39163957	20.11497875	32.10344065	77.62084452
PVP01_0302600	49.02748123	72.32969861	42.71820937	20.90612337	18.86338007	21.14129018	27.54725776
PVP01_0814600	42.64779116	46.29100711	20.66603639	16.44301838	17.25418177	16.73685473	21.57642356
PVP01_0907700	8.739301468	15.7196545	12.6012417	11.66671304	10.54918886	12.33241927	15.46988859
PVP01_1444300	51.2123066	30.76423181	28.35279383	28.03143134	30.93236733	44.43585992	35.96070594
PVP01_0930300	13.02155919	14.36950012	15.49952729	9.709210855	11.97958735	13.89844077	23.747636
PVP01_0815100	24.64483014	18.03420485	20.91806123	49.87715577	25.92597261	69.68795653	46.68106733
PVP01_1436400	15.64334963	19.86655722	16.50762663	9.474310593	12.06898725	27.6990052	52.24479919
PVP01_1133700	27.52879962	35.97197011	43.85232112	20.59292302	24.76377384	27.60112885	24.42613988
PVP01_0311400	58.3785338	31.92150698	28.35279383	50.50355647	95.30029933	97.58271442	58.07993261
PVP01_0935700	10.83673382	11.28343298	12.97927895	8.61300963	13.40998584	15.36658592	18.04820336
PVP01_0946900	19.83821433	31.3428694	50.40496681	64.7541724	23.78037488	30.34166647	44.23845334
PVP01_0311000	13.45852426	13.01934575	12.85326654	7.986608929	11.2643881	11.9409139	18.45530569
PVP01_1021100	15.55595661	18.03420485	22.05217298	32.25963607	18.68458026	18.40075257	18.59100647
PVP01_1307100	26.30529742	24.39921833	14.49142796	63.81457135	68.92732719	81.82462312	52.38049997
PVP01_0315500	64.23386579	85.44548395	73.21321429	70.00027826	81.97971341	72.72212318	56.85862562
PVP01_0619900	15.03159852	12.53714776	15.24750246	52.53935874	43.98475354	44.92524164	35.14650128
PVP01_1331300	37.05463822	98.5612693	107.3625793	16.59961856	15.37678376	18.20499988	19.94801424
PVP01_1463100	15.29377757	16.49117128	16.63363905	12.91951444	13.94638527	20.06465041	25.24034455
PVP01_0525500	63.0977566	28.64256065	33.51930293	46.82345235	63.02693342	125.8689777	82.64177327
PVP01_1430400	141.6640768	141.2840113	64.89639477	30.85023449	34.06136402	43.55497283	44.5098549
PVP01_0929600	104.6094386	49.85927224	16.12958938	16.52131847	35.93876204	195.9484396	119.6880854
PVP01_0529700	21.14910955	15.23745651	13.3573162	20.90612337	20.74077809	28.77564497	34.87509972
PVP01_1211700	206.0727286	79.08047048	44.86042046	33.04263694	106.028288	161.593843	105.303803
PVP01_0105300	118.941893	47.93048028	28.73083108	12.13651357	34.59776345	75.36478445	45.18835878
PVP01_1209800	25.25658124	28.25680226	18.90186255	18.47882066	15.19798395	15.56233861	26.05454921
PVP01_0205600	128.1181595	190.6610855	353.5908422	140.5486571	123.3718697	46.78489217	33.38239117
PVP01_0920100	152.1512386	134.8225582	99.29778461	99.51941127	174.4192158	89.75260694	77.34944296
PVP01_1324000	64.3212588	29.51051703	17.13768872	20.1231225	76.88391879	88.67596716	171.5257823
PVP01_0210700	9.263659556	13.01934575	13.73535346	7.830008754	12.33718697	16.83473107	24.83324221
PVP01_1030400	19.22646323	18.03420485	29.612918	22.70702539	16.80718225	37.19301051	31.07547796
PVP01_1142300	78.65371321	99.13990689	85.05838149	34.21713826	20.20437866	19.47739235	32.16108418
PVP01_0905400	9.263659556	9.643959814	12.72725412	9.630910768	10.72798867	12.82180099	20.21941579
PVP01_0420800	42.2982191	83.80601078	79.13579789	38.13214263	27.44577101	20.9455375	17.91250258
PVP01_1410800	15.73074264	14.27306052	18.90186255	122.9311374	77.24151841	41.0101879	37.45341449
PVP01_1255600	27.9657647	53.62041657	51.91711581	42.59524762	28.69736969	23.97970414	30.12557252
PVP01_1460800	171.8146669	111.0019775	24.69843374	15.34681716	31.20056704	220.2217728	487.8442938
PVP01_0823500	192.1772393	389.4230973	982.3928031	996.1337137	884.7014655	372.7131158	527.1975191
PVP01_0107900	150.5781643	194.8079882	194.4371595	126.0631409	97.53529697	115.5919616	139.3646981
PVP01_1412300	34.86981286	18.32352365	18.5238253	46.43195191	113.2696804	58.92155875	48.30947666
PVP01_1345000	12.32241507	13.30866454	13.98737829	8.61300963	10.72798867	14.28994614	17.09829792
PVP01_1229800	29.53883896	19.09504043	21.04407364	64.91077257	117.2926761	54.90862867	48.0380751
PVP01_0813300	79.70242938	73.00477579	83.92426974	73.68038238	46.13035127	94.8421768	68.52889245
PVP01_1433500	22.19782573	33.94673855	14.49142796	25.83902889	23.51217516	25.93723101	20.21941579
PVP01_1207000	22.46000477	19.09504043	12.97927895	10.72711199	15.28738385	14.28994614	23.747636
PVP01_0822600	44.83261653	44.94085273	37.55170027	28.81443222	23.42277526	28.77564497	22.79773056
PVP01_0213500	35.1319919	50.53434943	97.02956111	93.17710418	65.44073088	54.02774158	50.75209065
PVP01_0615000	113.6983121	31.92150698	20.16198672	14.95531672	51.49434561	194.1866654	90.51241834
PVP01_0807000	49.20226726	47.93048028	15.62553971	9.709210855	16.62838244	126.0647304	126.8802266
PVP01_0924300	86.9560496	33.75385935	61.49405951	78.92648824	171.4690189	63.91325227	132.8510608
PVP01_0906900	28.49012278	20.34875521	22.80824748	40.40284517	72.77152313	42.96771477	39.08182381
PVP01_0710200	16.95424485	12.92290615	21.04407364	37.27084167	29.85956846	34.35459655	32.56818651
PVP01_1006700	345.639373	394.052198	553.4465356	398.938946	499.7454721	543.1158298	515.5272523
PVP01_0212300	18.96428418	15.8160941	13.23130379	20.67122311	23.69097498	19.86889772	24.69754144
PVP01_1208100	45.00740256	54.97057094	49.64889231	47.44985305	32.36276582	67.04529526	71.65001032
PVP01_1467400	74.10927645	31.0535506	60.61197259	122.9311374	316.5650656	175.2965311	101.9112836
PVP01_1327600	11.36109191	12.15138937	14.49142796	9.865811031	10.81738857	12.23454293	17.50540025
PVP01_1235300	16.86685183	15.3338961	12.72725412	12.60631409	18.05878092	26.8181181	42.20294169
PVP01_1425000	121.2141114	38.67227885	36.54360094	106.7230193	331.31605	196.2420686	108.2892201
PVP01_0712000	33.82109668	22.27754717	17.7677508	20.1231225	45.59395184	59.31306413	29.58276941
PVP01_1256200	16.95424485	17.74488606	14.99547763	34.06053808	46.04095137	35.03973095	23.06913211
PVP01_1440100	19.13907021	13.88730213	16.00357696	25.52582854	34.15076393	45.70825239	27.14015543
PVP01_0117200	176.4464966	168.5764176	124.2482432	54.10536049	33.16736497	28.28626326	29.58276941
PVP01_0828900	99.10367864	50.53434943	40.95403553	39.46324412	84.92991029	141.3334399	80.19915928
PVP01_1417700	54.00888307	56.8993629	57.08362491	73.99358273	66.51352974	63.81537593	38.94612304
PVP01_1341500	104.1724735	163.9473168	106.6065048	59.03826601	48.72294853	55.2022577	136.2435802
PVP01_1325200	73.32273931	110.0375815	73.96928879	62.71837012	43.98475354	53.04897815	35.28220205
PVP01_0112000	162.8131863	202.7160353	132.6910751	149.7097674	258.5445269	424.0003198	219.6995582
PVP01_1438700	19.75082132	13.21222495	13.73535346	10.64881191	26.01537252	41.30381693	27.00445465
PVP01_0711000	13.28373823	15.7196545	13.3573162	10.25731147	12.33718697	13.89844077	18.86240802
PVP01_1029900	15.73074264	11.95851017	14.74345279	22.23722486	32.72036544	50.6999459	29.17566708
PVP01_0923200	10.74934081	11.76563097	13.48332862	9.474310593	11.80078753	18.6943816	19.54091191
PVP01_0713700	18.00296102	19.77011762	17.7677508	52.22615839	21.18777762	20.9455375	23.61193522
PVP01_1126600	243.4769389	307.2565597	143.7801678	29.59743309	21.18777762	24.95846758	50.48068909
PVP01_1112900	90.62655622	128.7468635	64.64436993	49.25075507	24.40617422	28.97139766	33.65379273
PVP01_0725200	54.62063417	71.26886303	112.1510512	286.8132207	241.9161445	116.6686014	104.7609999
PVP01_0517900	21.06171654	18.61284244	15.49952729	42.98674806	60.70253588	53.92986524	40.43883158
PVP01_0724300	17.74078198	18.51640284	20.03597431	32.80773668	33.97196412	21.6306719	26.46165154
PVP01_1033000	111.3387007	148.9027395	84.42831941	91.7677026	72.77152313	71.44973072	56.31582251
PVP01_1009400	498.9267208	412.2792821	351.1966062	52.85255909	86.7179084	30.92892453	21.44072279
PVP01_0110900	25.25658124	19.67367802	20.91806123	230.5937578	286.5266973	115.0047035	130.272746
PVP01_1211900	27.44140661	59.50323205	71.19701562	19.18352145	15.10858404	15.75809129	19.26951035
PVP01_1004000	446.753091	448.540571	444.4457948	412.4065611	402.2995751	560.3420662	902.4101679
PVP01_0111100	138.6927143	237.0485322	146.9304782	111.0295241	77.1521185	37.3887632	39.35322537
PVP01_0943700	22.6347908	18.90216124	16.2556018	15.1119169	27.53517091	76.53930057	20.89791968
PVP01_0621600	11.09891286	11.66919138	13.73535346	10.17901138	11.53258782	15.36658592	21.16932123
PVP01_1007000	148.655518	282.2787038	350.0624945	311.3994482	172.6312177	169.2281978	108.967724
PVP01_1456800	21.93564668	16.58761088	18.39781289	17.38261943	23.86977479	27.20962348	24.96894299
PVP01_1422700	18.78949816	16.49117128	16.75965146	16.20811812	27.62457082	23.1966934	26.05454921
PVP01_1447200	39.3268566	62.68573879	37.17366302	48.54605428	31.46876676	29.16715035	32.56818651
PVP01_1303400	64.75822387	54.87413134	49.01883022	68.04277608	89.31050566	64.69626302	73.5498212
PVP01_1130700	23.85829301	14.94813771	14.11339071	37.42744185	31.02176723	33.66946215	31.88968262
PVP01_0818100	235.6989606	322.6868954	348.9283827	119.4076335	90.11510481	35.52911267	32.70388729
PVP01_0704000	9.088873526	10.6083558	12.72725412	8.61300963	9.744589707	13.40905905	16.96259714
PVP01_1016000	65.80694005	39.82955403	34.27537743	20.90612337	57.93113881	199.9613697	112.0888419
PVP01_0619200	12.14762904	10.319037	12.6012417	7.830008754	20.56197828	12.13666659	17.50540025
PVP01_1241700	43.69650734	24.01345994	20.66603639	22.47212513	40.94515675	59.60669316	25.24034455
PVP01_1210300	41.686468	10.80123499	13.98737829	16.12981803	31.37936685	26.1329837	36.36780827
PVP01_0708700	29.10187389	42.43342318	34.14936501	14.56381628	21.45597734	21.43491921	22.93343133
PVP01_1006800	261.742079	81.68433963	89.5948285	154.3294725	441.8143333	352.0612074	242.9043911
PVP01_0510500	267.5974109	304.4598113	422.3936219	282.2718156	435.1093404	437.7030079	157.1414999
PVP01_0203900	57.67938969	27.48528547	26.21058274	44.55274981	76.88391879	73.70088661	30.80407641
PVP01_0914900	309.9830231	265.9804117	221.1517919	425.9524762	339.1832417	508.6633569	1032.682914
PVP01_1146900	17.39120992	18.70928204	20.91806123	11.74501313	18.86338007	19.57526869	25.78314765
PVP01_1405600	21.14910955	19.09504043	24.82444615	40.95094579	90.91970396	37.78026857	50.07358676
PVP01_1236400	49.55183932	61.91422201	32.38519117	24.89942784	59.71913692	106.6852144	73.82122276
PVP01_0722100	13.80809632	11.95851017	13.23130379	27.09183029	21.99237677	29.85228475	23.61193522
PVP01_1262000	38.62771249	22.85618476	20.66603639	21.14102364	92.17130264	90.63349403	92.54793
PVP01_0521400	423.6813351	393.8593188	72.96118946	49.95545585	50.51094665	924.9314456	2843.202682
PVP01_1463400	193.1385624	287.6793213	153.4831239	42.83014789	26.64117186	127.2392465	96.21185098
PVP01_0730400	11.27369889	13.21222495	14.49142796	9.317710418	11.1749882	13.80056443	18.31960491
PVP01_0609900	53.22234594	40.69751042	29.23488075	45.02255034	57.12653966	34.84397827	39.62462692
PVP01_1234200	102.2498272	77.24811811	23.31229715	41.81224675	57.39473937	371.7343524	368.1562083
PVP01_1417000	71.05052093	78.88759128	58.4697615	22.94192565	36.11756185	40.52080619	42.06724091
PVP01_0916500	83.372936	38.38296006	19.2798998	20.1231225	50.06394712	242.1460737	304.9196462
PVP01_0205900	128.1181595	105.3120412	209.4326371	150.257868	175.3132148	81.82462312	61.06534971
PVP01_1003300	81.10071762	97.78975252	91.35900234	41.4990464	32.45216572	16.73685473	36.09640672
PVP01_0708200	209.1314841	237.9164886	149.7027514	35.15673931	27.89277054	58.72580607	76.67093908
PVP01_1432300	11.53587794	12.53714776	14.11339071	11.66671304	10.28098914	14.68145152	23.20483289
PVP01_1107800	145.2471904	168.479978	97.53361078	30.7719344	36.02816194	27.50325251	37.9962176
PVP01_1256000	26.65486948	21.02383239	32.88924084	37.03594141	30.75356752	24.5669622	27.00445465
PVP01_0818000	9.788017644	10.6083558	12.72725412	8.064909017	9.208190273	12.52817196	16.41979403
PVP01_0310000	36.53028013	30.28203382	25.45450824	19.41842171	28.9655694	86.42481126	58.89413727
PVP01_0618700	230.5427727	270.3201936	273.0689077	94.11670523	60.34493626	32.8864514	49.93788598
PVP01_1005600	534.7578568	705.8414188	587.3438757	409.4311578	270.7029141	131.2521766	156.7343976
PVP01_0108200	24.55743712	21.31315119	26.46260757	85.19049525	62.31173418	41.0101879	35.41790283
PVP01_0529800	58.64071285	71.26886303	73.71726396	35.00013913	19.84677904	41.69532231	90.24101679
PVP01_1227500	38.62771249	53.90973536	39.81992378	42.83014789	25.12137346	33.96309118	30.80407641
PVP01_0939700	127.8559805	148.1312227	76.11149988	25.60412863	14.12518508	29.85228475	44.91695723
PVP01_0822700	68.42873049	30.37847341	32.51120359	111.5776248	113.0908805	154.44887	116.4312668
PVP01_0211900	12.58459411	13.01934575	12.97927895	20.82782329	35.13416289	28.57989229	28.76856475
PVP01_0945100	10.74934081	12.34426856	13.98737829	7.908308842	9.47638999	11.35365584	18.59100647
PVP01_0112900	175.3103874	190.6610855	287.1822984	541.7583057	969.7207757	470.6873356	480.9235541
PVP01_0314100	92.2870235	79.27334967	134.455249	319.5426573	322.1972597	192.4248912	417.1441889
PVP01_0832500	78.12935512	48.89487626	41.71011003	34.29543834	47.91834938	52.46172009	51.83769686
PVP01_0732800	28.14055073	48.70199706	82.1600959	61.30896855	51.04734608	37.68239223	47.08816966
PVP01_1204200	9.962803673	12.82646655	12.97927895	8.29980928	10.81738857	11.2557795	18.31960491
PVP01_1450400	31.5488783	15.7196545	19.40591222	29.20593265	55.15974173	54.61499964	66.08627846
PVP01_1020000	62.83557755	43.49425876	22.43021023	65.45887319	96.10489848	60.29182756	44.23845334
PVP01_0519800	79.09067828	23.43482235	20.79204881	17.06941908	98.07169641	139.4737894	70.021601
PVP01_1020800	136.5952819	92.96777261	48.64079297	110.5597236	274.2789103	555.0567437	362.4567757
PVP01_1015400	103.5607224	144.0807596	153.8611612	49.09415489	48.27594901	33.76733849	37.9962176
PVP01_1010200	12.23502205	13.88730213	13.98737829	18.71372092	14.3933848	17.81349451	20.08371501
PVP01_0306800	18.61471213	20.8309532	26.46260757	26.3871295	28.60796978	16.63897839	22.66202978
PVP01_0528500	14.94420551	20.34875521	18.39781289	44.47444972	34.06136402	56.08314479	43.15284713
PVP01_1127100	12.23502205	12.92290615	18.01977563	83.31129315	46.48795089	41.98895134	29.58276941
PVP01_1026500	149.7042341	228.465408	39.69391136	30.45873405	25.03197356	471.37247	1347.915819
PVP01_1344200	12.40980808	14.08018133	14.11339071	9.317710418	12.24778706	16.54110204	16.69119559
PVP01_1447700	23.77089999	16.87692967	18.77585014	16.12981803	24.49557413	28.97139766	26.46165154
PVP01_1308600	38.45292646	27.96748346	13.86136587	13.15441471	27.89277054	208.0851062	158.2271061
PVP01_1104100	9.001480512	10.1261578	12.6012417	7.986608929	9.744589707	11.74516121	16.69119559
PVP01_1320400	44.48304447	51.40230581	64.77038235	105.8617184	77.1521185	42.77196209	65.13637302
PVP01_1305500	15.4685636	14.36950012	12.6012417	8.378109367	11.71138763	53.04897815	62.15095592
PVP01_1313900	27.61619264	38.28652046	17.0116763	12.99781453	14.12518508	56.08314479	43.55994946
PVP01_1224300	24.03307904	21.79534918	27.97475658	70.70497905	109.5148843	183.0287622	77.21374218
PVP01_0314600	10.31237573	13.50154374	18.01977563	8.92620998	12.42658687	12.43029562	17.7768018
PVP01_0405500	52.61059483	29.12475864	21.54812331	107.1145198	129.1828635	115.5919616	99.60437041
PVP01_0531400	14.94420551	11.95851017	12.6012417	41.96884692	21.90297686	42.18470403	21.84782512
PVP01_0422300	13.37113125	11.47631218	12.6012417	9.23941033	24.1379745	41.59744596	24.83324221
PVP01_1129700	20.88693051	30.76423181	27.97475658	33.19923712	28.16097025	36.31212342	26.59735232
PVP01_0207400	536.3309311	758.8831978	684.2474244	390.4042365	171.2902191	194.5781708	538.7320852
PVP01_1415000	26.74226249	66.06112473	60.48596017	119.5642337	52.29894476	31.3204299	33.51809195
PVP01_0723100	19.48864227	14.65881892	14.49142796	10.33561156	14.12518508	23.49032243	18.04820336
PVP01_0714800	58.29114079	61.43202402	34.65341468	25.21262819	21.45597734	27.30749982	29.98987174
PVP01_0512500	629.6666707	676.6202206	1271.969337	413.7376626	388.8895892	169.2281978	114.1243536
PVP01_0914300	35.21938491	37.99720167	45.61649496	57.00246373	44.61055288	41.10806425	44.91695723
PVP01_0920500	100.1523948	156.0392698	84.68034424	39.15004377	24.67437394	43.45709649	30.12557252
PVP01_1310200	9.5258386	10.6083558	12.97927895	9.004510068	11.44318791	13.21330637	20.35511657
PVP01_1257100	173.9120992	166.6476256	129.5407647	198.3341217	151.8010397	110.1108864	155.6487914
PVP01_1263600	63.27254263	31.1499902	49.52287989	81.35379096	145.2748465	80.45435431	56.31582251
PVP01_0614200	10.39976875	11.18699338	14.61744037	25.99562906	20.11497875	16.63897839	20.49081735
PVP01_1203500	9.001480512	9.740399412	12.6012417	8.847909892	10.37038905	11.54940853	15.87699092
PVP01_1224000	29.01448087	15.23745651	16.88566388	14.32891602	30.5747677	32.10344065	27.81865931
PVP01_1211100	558.1791847	365.1203186	246.2282629	124.1056388	66.15593012	241.2651866	326.9031721
PVP01_0948600	22.11043271	16.39473168	19.2798998	17.06941908	32.63096553	34.45247289	25.24034455
PVP01_0725800	42.2982191	20.638074	20.03597431	16.3647183	43.98475354	69.19857482	61.20105048
PVP01_0604000	11.79805698	15.7196545	13.73535346	17.46091952	16.71778234	15.36658592	21.98352589
PVP01_1458200	177.2330338	154.1104778	182.0879426	152.5285705	116.6668768	110.1108864	171.3900815
PVP01_0824600	33.47152462	17.06980887	17.89376322	57.08076382	65.44073088	59.7045695	31.21117874
PVP01_0915400	286.7364812	281.989385	250.0086354	162.5509817	149.4766421	135.8523647	119.8237862
PVP01_1013100	30.41276911	38.86515805	55.19343866	38.60194316	48.36534891	39.05266103	30.80407641
PVP01_1417300	10.1375897	10.1261578	12.6012417	11.35351269	13.67818555	11.06002681	14.79138471
PVP01_1244400	61.87425439	99.13990689	56.32755041	13.93741558	11.53258782	13.40905905	18.9981088
PVP01_1250800	10.74934081	11.18699338	12.97927895	42.51694754	30.30656799	27.40537616	28.22576164
PVP01_1122500	18.00296102	10.80123499	12.6012417	7.830008754	10.90678848	20.55403212	16.82689636
PVP01_1235800	136.0709239	184.1996325	130.4228516	265.3589967	87.88010717	42.38045671	62.96516059
PVP01_1023500	46.84265587	57.96019848	69.5588542	74.54168334	82.33731303	65.38139742	42.74574479
PVP01_0815500	38.62771249	16.29829209	17.26370113	42.04714701	82.96311237	58.33430069	36.36780827
PVP01_0316300	50.68794851	74.06561137	54.0593269	57.47226426	189.7959995	77.02868229	89.69821368
PVP01_0316400	92.46180953	205.3199044	108.8747283	22.31552495	23.51217516	60.58545659	50.07358676
PVP01_1007100	43.25954226	25.8458123	26.46260757	35.78314001	44.07415344	30.43954281	26.86875387
PVP01_0512800	161.6770772	169.2514947	100.6839212	75.71618466	25.38957318	18.49862891	29.0399663
PVP01_1446400	16.86685183	13.59798334	15.62553971	20.82782329	21.45597734	22.02217728	23.88333677
PVP01_0802600	24.38265109	21.40959079	26.33659516	18.00902014	27.08817139	15.66021495	18.9981088
PVP01_1320200	13.19634522	14.36950012	14.23940312	9.317710418	10.37038905	13.11543002	19.54091191
PVP01_0938900	9.613231614	11.66919138	12.6012417	9.004510068	9.565789896	12.43029562	22.93343133
PVP01_1016500	18.96428418	18.22708405	16.00357696	12.68461418	11.44318791	15.66021495	24.42613988
PVP01_1029000	19.83821433	41.5654668	38.30777478	31.55493528	17.43298159	16.73685473	21.03362045
PVP01_1009100	41.42428896	60.17830924	44.23035838	101.3986134	52.03074504	81.43311775	116.1598652
PVP01_1220700	27.87837168	19.86655722	18.14578805	12.13651357	22.26057649	21.43491921	25.37604532
PVP01_0616700	16.0803147	21.21671159	29.73893042	21.92402451	25.03197356	17.32411279	20.21941579
PVP01_1010400	8.739301468	11.09055379	12.6012417	14.72041646	15.64498347	20.06465041	23.47623444
PVP01_1223000	199.2560735	75.12644695	63.6362706	117.4501313	1019.158923	749.8306671	437.6350062
PVP01_1322700	23.59611396	13.30866454	12.97927895	12.05821348	30.66416761	42.77196209	27.41155698
