id	0%troph	20%troph	40%troph	60%troph	80%troph	100%troph
PVP01_1325300	258.1662571	146.0771321	732.1222782	560.5331947	790.250606	1001.244101
PVP01_1325400	672.3965019	488.9245187	1021.787627	1138.819156	1337.723054	1036.960711
PVP01_1325600	289.8096968	187.0132121	154.2870555	68.9308115	74.64050713	128.9457953
PVP01_1325700	2093.122465	3604.030814	3558.95058	4357.918523	5247.26124	4929.414762
PVP01_1325800	113.8847248	167.4781017	960.3123987	1117.759639	1605.980086	1746.032118
PVP01_1326000	472.9528524	196.5721088	440.9970581	424.6287131	239.8940224	311.8957863
PVP01_1326100	41.70066675	41.70066675	43.079728	54.64750582	54.64750582	54.64750582
PVP01_1326200	188.0826488	188.0826488	539.7679245	240.6089823	428.6916311	592.294258
PVP01_1326300	64.42487571	205.1096715	128.6533385	175.7143466	86.88380281	109.1336483
PVP01_1326400	377.7708187	380.416467	864.0019652	384.4268623	868.14947	707.8191261
PVP01_1326500	1036.650412	1128.08517	779.0881445	884.6212069	819.5906876	957.0370913
PVP01_1326600	60.17529005	154.8420962	129.8640508	167.9480072	163.5698845	170.3725004
PVP01_1326700	230.0847035	341.5205946	140.8876479	431.1187926	326.5541477	398.7697949
PVP01_1326800	11515.91506	10248.96966	5890.849337	2180.29982	1301.569323	150.051898
PVP01_1327000	435.1599995	4406.701778	7889.831599	11313.39931	11913.24161	15892.57314
PVP01_1327100	373.1339752	1303.592916	2589.23026	2468.360917	2848.583656	3972.229413
PVP01_1327300	155.5415528	134.9151846	357.6483744	116.3389926	215.5996506	362.7840974
PVP01_1327400	426.1618221	282.7266157	577.1720928	502.167361	611.852723	1033.016944
PVP01_1327500	55.51590076	0	67.16906457	111.2894894	111.2894894	122.9426532
PVP01_1327700	942.1092112	8137.497704	18552.08293	21198.83816	25267.75527	33035.54065
PVP01_1327800	193.2437816	116.9979288	386.0756689	113.8203814	304.587441	335.9404247
PVP01_1327900	2829.94332	1979.134187	5284.507124	2567.619716	4981.072328	3331.072541
PVP01_1328000	1165.343058	1020.869449	2153.901967	1614.747364	2665.410758	2561.568242
PVP01_1328100	59.67883747	0	114.4513968	6.21840304	45.31188713	59.87638963
PVP01_1328200	653.2723152	677.3256697	853.4151972	815.8003421	1250.267447	756.6732549
PVP01_1328300	1123.968482	236.2952637	1302.935761	404.4115811	906.4866528	279.4906936
PVP01_1328400	23.4318895	79.47774577	316.4664864	122.3281884	248.3403489	338.1621793
PVP01_1328500	0	151.280077	225.2335737	220.9787916	333.9149316	438.9670665
PVP01_1328600	192.4600031	320.057719	707.2823227	1770.493068	1572.462859	1862.120192
PVP01_1328700	931.5737519	789.4565405	1074.918194	947.5636936	1411.261863	1546.421502
PVP01_1328800	47.33032033	14.20182319	47.33032033	109.0000561	73.49113535	73.49113535
PVP01_1328900	0	40.28424412	295.0427832	409.2885633	852.6646703	700.7677954
PVP01_1329000	4.013774961	12.67958913	19.61250507	375.1028211	373.5796891	372.4631873
PVP01_1329200	370.31414	365.9400445	515.47368	786.5504236	708.098569	959.2716651
PVP01_1329300	1918.136522	2540.262491	1819.827972	4560.087857	3015.996802	3722.413202
PVP01_1329400	267.7794186	524.8417378	585.167466	767.7126187	668.815005	1068.310616
PVP01_1329500	307.6499506	235.6696645	614.4996886	430.5285289	686.8397883	681.6624314
PVP01_1329600	0	91.54678527	91.54678527	77.34189519	255.7666511	255.7666511
PVP01_1329700	0	161.9693473	351.2917772	190.8449327	332.3005774	592.7073396
PVP01_1329800	97.75986767	95.5902567	63.99682628	391.6909537	271.6325069	221.3832085
PVP01_1329900	188.0350126	92.71134955	373.1922399	375.0068349	573.6016996	588.2302079
PVP01_1330000	172.0550361	337.7475384	227.8209323	328.2595359	212.5879628	290.6328618
PVP01_1330600	650.1264851	1584.730706	1686.023973	1369.957981	2194.134637	2452.918032
PVP01_1330700	0	1311.577011	1102.895658	2284.877256	3015.357411	3507.444875
PVP01_1330900	5998.317695	6053.272363	7544.039523	7234.985894	5968.743881	6421.950359
PVP01_1331000	2995.755357	3669.721366	11304.13905	8683.069074	14576.90253	14601.84256
PVP01_1331100	195.0694254	821.3562871	1624.803816	1919.579279	2932.234118	3741.984904
PVP01_1331200	160.9335859	3174.121033	5161.550208	6823.248904	9355.602666	10591.35176
PVP01_1331300	26.71732875	211.2014873	641.8959553	561.2735785	865.479908	1146.864845
PVP01_1331500	1864.502176	741.8659341	1542.128684	246.8690271	787.3296729	3.047020638
PVP01_1331600	1368.73389	1499.802357	1207.708946	581.6159617	700.5745392	689.8577115
PVP01_1331700	1311.912164	1044.781133	1457.766305	874.1307046	1032.803389	1115.975631
PVP01_1331800	0	12.59333342	40.28080237	343.9659574	286.5102198	435.2921394
PVP01_1331900	0	0	0	0	0	0
PVP01_1332000	282.5220172	1276.482775	377.1967924	1617.016624	1000.252658	1994.213416
PVP01_1332100	33.55822428	148.4290506	478.5935731	286.4577907	553.0880338	540.6618654
PVP01_1332200	0	1452.975891	2773.831266	1889.733838	3716.457783	3152.16432
PVP01_1332300	20.05178611	17.29163387	6.038986502	129.1209415	4.123874727	4.123874727
PVP01_1332500	161.1371977	261.0224176	80.60911715	195.0451148	102.753673	108.3735855
PVP01_1332700	221.6212331	416.2747191	227.0290384	266.7258523	292.0481696	340.2708535
PVP01_1332800	12.68817593	110.5454943	384.9183122	409.2704463	511.3334513	750.6822752
PVP01_1332900	232.6551386	83.3968292	88.40545318	1481.338709	1696.906158	1867.137689
PVP01_1333000	6470.031907	5380.817242	6230.506776	5229.079787	5409.844653	5056.748794
PVP01_1333200	359.3390282	417.386791	406.7806251	778.3532788	255.3244551	323.8253238
PVP01_1333300	137.8894248	292.9967476	685.4740582	593.2764152	1024.403333	1048.837512
PVP01_1333400	124.0613946	60.06261698	212.8834021	77.71788686	217.3969128	208.8026086
PVP01_1333500	203.4262985	460.1655224	1019.612625	746.6311953	1465.424344	1678.507397
PVP01_1333700	0	368.1336141	72.10291948	1111.886709	547.1393651	987.3758987
PVP01_1333800	1124.756899	733.6934779	757.6499969	554.8769894	297.6727006	6.576270027
PVP01_1333900	876.3260612	719.1057302	1000.676065	933.5470172	728.6237052	696.3975214
PVP01_1334000	553.3795005	116.1625737	619.8792428	81.00291336	279.3255405	131.3748567
PVP01_1334100	102.7029841	152.6779392	1671.262463	2695.328194	4366.590657	3390.291824
PVP01_1334200	1290.146919	474.1267143	1278.884312	325.0850975	1021.63661	338.8412109
PVP01_1334300	1745.920049	1264.090835	1099.292095	885.2418809	563.5695816	535.0515353
PVP01_1334400	1566.230448	1516.392484	914.7558447	978.5115044	484.3726097	432.4657644
PVP01_1334500	0	720.5017904	1558.377984	114.0105075	1722.285017	987.6993695
PVP01_1334600	104.5768514	3259.631007	5147.598982	8601.729436	10005.32908	14440.51487
PVP01_1334700	1052.314111	894.844221	1709.29409	953.7627618	1014.977093	1388.394097
PVP01_1334800	93.78656411	202.3925726	167.3068959	346.2319929	409.6492099	413.0429359
PVP01_1334900	1150.240523	1092.011732	1789.300584	1425.973245	2972.899138	2464.261868
PVP01_1335000	662.7044346	990.5922839	1503.414697	925.2782027	2102.69625	2003.986341
PVP01_1335100	878.0951488	520.0363766	886.3104698	33.38227983	586.7210017	76.78476179
PVP01_1335200	2738.781089	755.8572488	2827.414373	578.6436355	2155.996454	151.9268836
PVP01_1335400	0	58.47647987	447.9929103	402.6219672	428.1887096	831.6963245
PVP01_1335500	46.30226113	255.2326022	775.5882175	553.0326592	812.1129375	1018.811383
PVP01_1335700	4357.128996	2838.367432	2781.220492	1992.634037	673.9374254	0
PVP01_1335800	68.71546473	18.24274198	18.24274198	0	0	0
PVP01_1335900	2.90650022	7.443998039	100.3637472	10.34654265	290.4750077	198.9600151
PVP01_1336100	0	0	152.2332959	237.4326131	237.4326131	237.4326131
PVP01_1336200	0	167.4023871	334.2537275	133.9342793	343.3326028	435.4671623
PVP01_1336500	180.2269421	94.60449504	146.0899691	138.7269379	171.4904907	165.5389877
PVP01_1336600	769.4300383	8359.496554	11996.59776	13960.71778	21644.68017	29627.48801
PVP01_1336700	0	165.838938	186.7791056	207.4303006	334.4464926	374.8829462
PVP01_1336800	0	124.0029016	451.82081	345.3667655	653.7488324	679.2840218
PVP01_1337100	287.9740249	321.9215017	442.3045048	220.8694618	344.6524137	390.1258392
PVP01_1337300	0	25.56298514	136.2616118	194.9941143	307.1162312	282.0031688
PVP01_1337400	36.11029096	34.24944319	18.19295428	55.00351517	37.58872803	126.7361165
PVP01_1337500	29.6979413	102.9609762	238.2602123	371.372394	430.6087932	586.5480315
PVP01_1337600	318.4358812	449.6215463	1000.298209	793.5228008	1261.319859	877.1089033
PVP01_1337700	2112.48056	2298.07592	1662.300375	1632.000801	1299.395026	1297.017221
PVP01_1337900	26.3782034	26.3782034	0	0	3.963501737	3.963501737
PVP01_1338000	1732.458536	1100.936975	1947.173558	1225.579342	1387.818153	969.3343474
PVP01_1338100	183.9110217	319.208916	177.557277	247.2945354	177.557277	0
PVP01_1338200	192.240421	553.1592288	911.7054122	1317.624198	2705.668867	2660.028924
PVP01_1338300	0	759.9294623	621.9019326	825.3480558	1126.255167	1549.486203
PVP01_1338400	0	0	1726.386862	743.8865765	1550.961215	1736.776353
PVP01_1338500	163694.1238	123453.3896	85402.17211	41577.25501	16797.74269	318.9477649
PVP01_1338600	181.6394356	253.7222348	159.9194308	200.426596	106.6296233	193.8930275
PVP01_1338700	241.8323705	119.7297397	119.4426847	0.287054989	184.9047242	65.46203951
PVP01_1338800	2.107510155	2.107510155	263.8522829	0	261.7447727	0
PVP01_1338900	0	391.8778324	1329.736324	1143.479008	1989.107953	2087.308155
PVP01_1339000	249.9984295	620.0158133	925.1703739	579.5076071	876.1378488	1459.768757
PVP01_1339100	0	0	0	0	0	0
PVP01_1339200	5.941811349	70.33147787	12.50211004	81.82244834	40.89564636	34.95383501
PVP01_1339500	50.24670562	108.2577789	92.34962047	298.7010675	366.4667866	361.7017869
PVP01_1339600	75673.55156	55504.13498	46414.188	32903.08429	21416.38258	19410.72424
PVP01_1339700	0	1064.502516	1922.546011	1473.925295	4017.978036	4394.120257
PVP01_1339800	4734.019984	4587.30159	6598.289824	13407.48552	7362.496887	12831.50759
PVP01_1339900	84.11514202	394.5357922	865.4593269	1001.840502	1538.652195	1656.986523
PVP01_1340000	0	55.67578985	44.039992	207.2071317	222.3283835	267.1092499
PVP01_1340100	43.28386634	4.541842247	14.75106447	934.8054649	871.7791086	871.7791086
PVP01_1340200	0	0	50.44436238	141.5440112	350.8773935	350.8773935
PVP01_1340300	52.36132499	181.9947563	481.8028795	485.9381188	791.0193894	939.9549639
PVP01_1340400	1408.954369	3867.327104	9758.944918	14778.53527	16865.47392	22454.92339
PVP01_1340500	0	463.164337	170.0647304	913.9694105	249.6389415	1057.400052
PVP01_1340600	53.77883847	327.451262	268.064711	409.2524177	436.9816456	560.2176779
PVP01_1340800	128.8590181	158.0593712	263.5810763	319.1661017	298.7175577	341.7869408
PVP01_1341100	166.851617	224.5492493	203.9844297	291.3683173	100.008689	188.0450571
PVP01_1341200	1802.505196	2698.696014	2602.770357	2555.08522	2580.148318	3529.02865
PVP01_1341300	607.5607478	614.7817888	1993.602928	1095.870519	1873.843319	2511.026141
PVP01_1341400	2883.750454	1270.321797	3415.206897	1168.61239	3534.485445	1528.818574
PVP01_1341500	3282.450531	1091.878307	3711.91847	674.3514372	2605.301462	847.9773879
PVP01_1341600	66.19797317	376.9077891	812.5789305	1290.727048	911.5939961	995.1093458
PVP01_1341700	0	38.80321085	0	38.80321085	0	0
PVP01_1341800	34.49661359	214.086001	214.086001	514.3822776	825.8026666	825.8026666
PVP01_1341900	27288.55897	27139.82815	14282.53516	11971.25397	7421.691134	5993.854182
PVP01_1342000	1308.290963	857.176419	1937.50653	1051.155262	2736.329539	1860.575256
PVP01_1342100	61.91749117	97.26585281	193.6621402	222.3277383	321.2989944	348.5318387
PVP01_1342200	0	61.40056032	169.917219	10.34285671	145.3949264	149.9961784
PVP01_1342300	307.9085375	238.9055672	525.3884519	419.4736427	509.8623075	412.5793919
PVP01_1342400	123.4228331	791.077819	1463.144221	3982.193284	3511.875919	3939.978612
PVP01_1342500	57.94763736	388.3580488	522.3116836	585.4714049	722.0192467	1119.364755
PVP01_1342600	27.08521979	4.521464258	93.8666377	111.1872883	318.1096406	332.0492198
PVP01_1342700	0	1783.555753	194.0714094	3279.267162	872.7614071	3451.288433
PVP01_1342900	87.53780644	87.33107834	316.7147399	370.0487981	240.2982796	467.6020205
PVP01_1343000	93.13318288	77.90912598	277.107009	344.4486506	178.170495	322.8182163
PVP01_1343100	2464.238025	1288.180946	1717.529085	1186.70087	530.3273359	317.5866
PVP01_1343200	865.7107722	2718.251967	7477.05077	5920.370217	8495.766244	11180.13041
PVP01_1343300	0	0	0	167.4001336	167.4001336	167.4001336
PVP01_1343400	0	32.78330061	84.59854945	41.1105237	113.6535455	137.738028
PVP01_1343500	39.71130649	335.973386	751.5440661	650.6381303	1415.469787	1414.544079
PVP01_1343600	0	484.3611662	2786.04679	1785.909183	3267.862179	3783.571284
PVP01_1343700	0	127.7296416	212.2233471	587.243641	650.629545	844.3709674
PVP01_1343800	90.32098478	39.22073015	188.4838727	298.9166032	532.1695986	506.014313
PVP01_1343900	651.4522307	636.9698187	1087.552874	619.3712478	1522.761163	1286.642233
PVP01_1344100	3869.775564	1178.848421	3869.775564	526.0496272	2816.7953	502.7382642
PVP01_1344200	36.93898866	100.6959857	107.1398875	160.6848715	190.7240682	220.2960102
PVP01_1344500	0	306.339689	287.7757653	18.56392365	287.7757653	287.7757653
PVP01_1344600	0	0	0	0	0	0
PVP01_1344700	4807.376023	8082.422453	9328.878153	12484.81643	13306.66702	17472.13357
PVP01_1344800	57.18903719	172.0864261	767.5407393	427.259496	516.7836626	1113.545655
PVP01_1345000	0	2.322735273	0	46.25864414	46.25864414	46.25864414
PVP01_1345100	1321.642262	1635.571898	1516.507993	1954.112984	2573.263195	2645.3058
PVP01_1345200	872.1595839	814.2221662	1162.586617	1450.981155	1014.494198	1593.272429
PVP01_1345300	555.9365453	1108.138243	1017.919681	1004.898301	890.577124	1345.7795
PVP01_1345400	28.55921977	25.73115621	160.5004168	245.9168155	595.5570644	672.5554708
PVP01_1345700	157.4599091	396.0318767	1226.300188	1332.479692	2015.371937	2029.332725
PVP01_1345800	51.7454518	197.6900652	69.94904847	197.4666558	138.3544069	68.40535843
PVP01_1345900	0	61.51447602	139.355561	124.61348	157.2373839	202.454565
PVP01_1346000	11224.64155	11429.54887	8642.700157	7170.775752	6126.579721	5374.150866
PVP01_1346100	1237.539726	1331.828868	1137.164622	703.6681729	493.7305075	614.4781424
PVP01_1346200	1606.406649	5876.066637	12202.47193	23883.52535	27829.8673	36651.22698
PVP01_1346400	20.7530839	335.0497377	880.2293822	654.6734216	1210.106536	1473.26701
PVP01_1346500	1.179017052	136.4049874	424.2939875	728.5420687	847.6066776	933.6978494
PVP01_1346600	20865.66567	14121.88679	16464.83935	9114.440661	12725.89589	7647.306463
PVP01_1346700	22.84387967	66.53744217	165.4012087	118.6613623	210.8852546	401.4073456
PVP01_1346800	0	0	301.7403389	166.1271333	480.6650654	422.5969861
PVP01_1346900	987.6194154	1174.104263	1051.163815	1145.912396	1403.620967	1539.05715
PVP01_1347000	406.0031254	287.2979629	404.2569942	152.0887244	374.438234	295.7236227
PVP01_1033400	189438.6456	129498.0564	101624.9018	31021.19042	21769.53503	247.0357039
PVP01_1033300	0	0	20.35847138	68.94792358	103.0736735	123.4321449
PVP01_1033200	0	1132.706783	2059.926794	2797.298231	3578.267497	4649.998763
PVP01_1033100	0	73.17078795	163.06158	209.7702042	315.6806185	370.4813772
PVP01_1033000	276.3859971	207.905857	268.9079853	194.0561243	260.9819125	293.9035596
PVP01_1032900	487.5409793	251.74104	473.1293533	163.3166812	424.5528585	450.6731614
PVP01_1032800	103.2263131	0	169.584607	146.6809621	179.5967368	245.9550308
PVP01_1032700	667.5700105	8.204783867	667.5700105	141.4616	121.8257227	17.00180587
PVP01_1032600	599.6750865	804.1247698	1692.814648	2674.290137	2764.049942	3649.293858
PVP01_1032400	109.1968782	3.426674409	203.2833331	51.48138732	175.6054134	135.391412
PVP01_1032300	42.48599408	275.0335676	422.2698894	423.0929131	598.5120007	559.3718696
PVP01_1032200	0	0	631.6865805	1082.266583	1453.492447	1837.034485
PVP01_1032000	46.67889702	372.5120292	586.9924937	935.6253025	1401.428018	1658.581262
PVP01_1031900	5.166363008	55.00517814	179.9114705	167.1689443	158.9157043	273.387907
PVP01_1031800	0	342.5733775	802.6606811	776.2037293	1180.066923	1205.25969
PVP01_1030500	810.8187567	5853.885389	8560.015373	10272.93173	13879.10749	18477.77675
PVP01_1030400	71.72085378	0	142.8123366	32.97342184	61.86568596	108.1878191
PVP01_1030300	1863.476452	260.2206977	1874.112981	0	1128.781879	10.63652855
PVP01_1030200	319.632983	14497.16006	38877.87401	66278.84834	70138.73831	107328.8704
PVP01_1030100	256.9547073	373.6829526	922.2571494	406.4167152	948.5214204	1177.758582
PVP01_1030000	416.8862882	319.4971406	454.8939756	341.5149744	615.8323707	527.6473712
PVP01_1029900	9425.585073	5429.910717	6496.578452	4194.854708	1132.926299	614.7031035
PVP01_1029800	10789.89498	3726.172312	6166.404249	1975.905475	1675.72953	196.7437059
PVP01_1029700	770.4333742	375.5383503	459.5598774	115.7489164	217.6695248	64.92869452
PVP01_1029600	0	9.652612051	127.2606981	337.4603961	296.6849714	362.049
PVP01_1029500	0	0	12.1616655	0	0	12.1616655
PVP01_1029400	240.5229119	2850.902941	2531.55209	4148.720495	4992.083796	6966.347488
PVP01_1029300	0.860505986	188.0305143	1332.471731	1310.088757	1522.622254	1811.445797
PVP01_1029200	291.4538828	240.4085806	488.0162952	378.5167989	614.0345461	648.9408814
PVP01_1029100	1855.258384	4920.678933	5926.777316	9556.58255	14558.38794	17476.08658
PVP01_1029000	218.8892369	215.7115899	250.6512134	268.5002148	211.1513347	195.719094
PVP01_1028900	8.128231056	87.97300018	74.34805166	164.4971473	163.0953159	187.6841123
PVP01_1028800	95.52196353	6.13704741	107.6742232	138.91294	152.6168212	277.2854299
PVP01_1028700	155.758075	255.5960251	409.5847646	354.8294742	721.1545298	653.1181871
PVP01_1028600	0	115.0751084	416.9804434	458.3166455	549.9942436	696.6179934
PVP01_1028500	39.47920422	383.3021292	320.6799228	805.7710056	945.0339941	1125.789767
PVP01_1028400	0	321.3613742	234.7325325	495.8268131	495.0855318	658.1596981
PVP01_1028300	0	59.62172291	95.65993189	97.86932111	226.2612307	169.3115395
PVP01_1028200	794.0255677	10704.57584	14803.76179	20694.95429	25260.21902	30009.65161
PVP01_1028100	0	2199.757606	2382.458471	3613.216402	4491.656576	5506.302767
PVP01_1028000	104.1015018	186.5552168	874.9734493	1165.673509	1357.183199	1458.774975
PVP01_1027900	651.5624173	0	880.5145225	2067.040845	2784.105301	2251.901246
PVP01_1027800	0	173.6040622	0	703.4311713	74.34493754	247.9489997
PVP01_1027700	499.8992574	334.9870323	665.7916917	896.0934129	767.3866403	834.6294465
PVP01_1027600	276.1015129	40.24903423	237.7561064	86.7240353	136.2248938	84.82040748
PVP01_1027400	0	162.4864611	140.358307	374.8748302	122.609896	285.346315
PVP01_1027300	0	197.4038149	342.0650293	435.8334224	516.7279734	645.3647601
PVP01_1027200	516.3003766	317.8383333	412.982969	603.237782	730.1432928	637.1887742
PVP01_1027100	600.1359885	2897.006105	4525.104373	6158.691544	7567.48975	8187.737591
PVP01_1026900	177.0887469	4002.971725	9781.044673	14867.98559	17585.45978	22987.25443
PVP01_1026800	2202.867469	865.2835466	1869.851944	427.6152079	769.7519474	313.6570821
PVP01_1026700	0	12.24473096	12.24473096	0	12.24473096	12.24473096
PVP01_1026600	167.7594851	290.4202105	210.9960763	350.4869903	210.9960763	210.9960763
PVP01_1026500	7605.116315	2089.548499	6229.935439	3233.665595	1873.092312	268.169903
PVP01_1026400	1185.08985	975.4359759	1016.382775	1292.997817	1063.655372	1230.940444
PVP01_1026300	77.67868071	181.4065992	533.4437838	680.6320524	1030.909772	1270.450523
PVP01_1026200	1679.242733	972.9478203	1526.179419	554.8080501	829.204038	688.3776539
PVP01_1026100	1223.009618	3600.837134	2592.323995	3145.327487	2762.42527	3503.146065
PVP01_1026000	6046.972303	6124.687049	8170.519266	8876.252221	10498.3273	10581.21653
PVP01_1025900	1918.03451	2180.502016	1530.354739	1282.434062	1627.988352	1523.260182
PVP01_1025800	3743.513795	4523.779021	2807.53195	3094.129414	1973.198349	2122.844936
PVP01_1025700	88.91222264	1993.142803	2215.36228	3761.414073	4548.744743	5789.342179
PVP01_1025600	0	0	0	0	0	0
PVP01_1025500	1443.137663	1594.997875	936.8931541	1034.274961	776.0455337	737.9539783
PVP01_1025400	11743.17847	13625.76707	7141.718572	8914.695014	5619.163863	4941.021776
PVP01_1025300	60.55293274	327.3233248	751.4283249	619.1054391	977.3253215	1292.392584
PVP01_1025200	535.9967268	2097.752515	2461.351289	2970.889998	3481.649993	3151.428681
PVP01_1025100	10873.51942	9484.995821	6051.587572	5813.646578	1385.052621	815.6236399
PVP01_1025000	22292.77082	13597.70979	11851.07233	6099.058279	3497.782945	2970.50117
PVP01_1024900	91.47422612	574.8943093	1375.769007	1554.324273	2431.186917	2784.416418
PVP01_1024800	114.0246381	190.0964679	114.0246381	247.789069	519.6891535	503.7071976
PVP01_1024700	12.60753808	346.9327193	2096.955873	1987.772202	2452.988152	3535.376568
PVP01_1024600	13.17389394	127.7941034	262.9446441	532.4535779	632.6449986	702.400794
PVP01_1024500	0	296.5247096	1211.843825	1020.752499	1789.515307	1849.329867
PVP01_1024300	0	0	0	0	0.639975454	0.639975454
PVP01_1024200	17.60380288	340.2588374	528.7655544	573.2192328	844.4570831	1081.664212
PVP01_1024100	0	148.2402007	188.7063623	286.3832766	463.3815766	461.4574814
PVP01_1024000	92.86639388	180.7629532	92.86639388	185.056365	258.4731386	192.6577817
PVP01_1023900	145.7268366	486.0586209	1219.748853	873.7488871	1676.666488	2063.611355
PVP01_1023800	7.765700653	13.38585857	137.1582835	4.604102071	132.1689519	136.1303823
PVP01_1023700	0	120.5893364	0	120.5893364	0	57.69930932
PVP01_1023500	112.4559706	583.562025	1466.736893	834.698169	1525.645928	1616.852724
PVP01_1023300	167.0401456	167.0401456	167.0401456	32.33325888	199.3734045	32.33325888
PVP01_1023200	2.600906337	1.448765718	2.600906337	0	2.568890497	1.120124779
PVP01_1023000	20.19924578	3213.322802	3785.352052	12237.00851	14491.06252	17105.81414
PVP01_1022900	0	0	0	0	70.07206811	76.71564416
PVP01_1022800	0	562.2629594	955.4235731	1482.744585	1604.198491	2257.561745
PVP01_1022700	190.2236338	34.68489722	306.7647234	185.6753557	359.1440381	384.2295003
PVP01_1022600	0	66.33205682	72.20983892	0	243.5104246	237.027653
PVP01_1022500	593.505521	552.1490784	775.2328508	654.7658517	849.6700816	749.5893344
PVP01_1022400	9097.700372	5707.807908	3885.977148	2169.211295	538.7624508	180.1829372
PVP01_1022200	352.518439	450.0043857	496.9229282	582.4304265	652.0894564	842.7045995
PVP01_1022100	355.0081254	206.9395644	336.8042038	158.8221663	281.8706289	188.9528055
PVP01_1022000	3602.736484	3395.277139	3033.418783	2861.123057	3453.440922	3120.567968
PVP01_1021900	375.5970087	175.5232283	424.215673	713.0972612	746.358761	724.9305053
PVP01_1021800	79.6018052	103.2974214	124.95912	171.6581224	265.7045977	276.7796061
PVP01_1021700	0	99.6810776	241.3437141	668.7720078	1056.511064	1186.256838
PVP01_1021500	863.5806267	508.7023633	359.719649	328.7288626	274.6149324	265.5691109
PVP01_1021400	93.32764534	310.5228873	213.7953203	629.1353854	403.5384218	721.1342921
PVP01_1021300	389.9109613	1132.89155	2901.686642	2620.064047	4028.399485	6380.358756
PVP01_1021100	79.89474741	79.92930536	231.7235114	227.0834932	329.6725472	273.4177119
PVP01_1021000	0	0	0	242.1508581	298.605147	298.605147
PVP01_1020900	30.06847078	73.29790618	244.6086431	148.4994854	51.80836812	313.1928011
PVP01_1020800	13497.96361	13187.61268	9938.077371	8128.206547	6673.031779	3198.409956
PVP01_1020700	944.7756002	746.4945241	597.4437047	296.0236712	360.9905373	339.5646167
PVP01_1020600	0	0	1069.130021	339.8967583	696.0964379	1765.226459
PVP01_1020400	0	184.6260275	898.8330678	742.587849	1049.883962	1378.320302
PVP01_1020300	65.16638217	836.4678024	1691.702137	1789.654108	2785.652152	3076.622873
PVP01_1020200	0	15.00288268	114.8893634	140.8629923	161.0572553	239.0955166
PVP01_1020100	495.5351457	2965.523397	4119.257643	7822.199716	8508.471284	11484.3739
PVP01_1020000	63.82801466	57.0013338	105.9314114	1205.825468	1030.776935	1287.90819
PVP01_1019900	0	0	4.085048602	5.058318419	4.085048602	9.143367021
PVP01_1019800	103.5405504	96.23700513	400.1741378	168.7120116	525.2842395	374.523516
PVP01_1019700	110.7226923	52.41337052	389.4833043	434.4819034	657.7497742	836.0893806
PVP01_1019600	612.0919707	249.0286858	977.511425	264.4926195	758.2679649	515.5563528
PVP01_1019400	17.69537451	340.071216	231.9496901	148.5042467	244.1400909	277.0152788
PVP01_1019300	983.7127048	880.5252126	801.8405579	577.1528428	42.10346311	387.4364376
PVP01_1019200	56.71605761	190.4885055	244.4714901	252.4935652	310.4685066	315.9922504
PVP01_1019100	55.43831708	57.59534108	231.7252611	217.9288613	250.3950505	322.3067415
PVP01_1019000	125.1877689	169.1861352	450.6300276	223.2428875	497.2948597	200.4269384
PVP01_1018900	0	61.48095402	404.3636451	294.8024178	525.7226456	771.4041387
PVP01_1018800	6.0346055	70.30346104	74.83332179	203.5117586	351.2732776	287.8685119
PVP01_1018700	118.9940909	119.7773502	660.2346185	237.4535506	340.5831587	559.0657311
PVP01_1018600	16.9704352	35.72533589	158.8392135	192.3623784	243.7448582	344.7185894
PVP01_1018500	111.197975	66.84571888	67.10944235	0	1.514873593	0
PVP01_1018400	1333.519754	1379.127458	1587.086282	1172.728107	1028.906449	1190.165434
PVP01_1018300	2946.60816	2655.311248	1496.762471	1899.917508	132.4974794	3.031219011
PVP01_1018200	170895.8748	166230.5611	98271.51195	80267.35642	44344.52586	26391.87205
PVP01_1018100	0	0	82.40333654	0	135.6468635	218.0502
PVP01_1133000	149.1786721	89.86800288	370.8240915	70.75494513	351.0969416	274.4087442
PVP01_1132900	6023.042385	7804.444718	8423.998899	6243.470632	7952.665247	7269.6974
PVP01_1132800	2846.316184	2413.672746	3920.755149	2770.567713	2968.869213	3806.321786
PVP01_1132700	408.1378568	372.9223108	391.3115295	183.8138449	278.0982613	282.5838622
PVP01_1132600	0	2.929307144	14.56421895	17.49352609	14.56421895	14.56421895
PVP01_1132500	0	202.5681004	233.2332424	478.0255411	520.5904897	645.124161
PVP01_1132400	161.1101605	153.4202425	296.7571024	488.4880317	628.5108529	644.1359651
PVP01_1132300	796.3311636	1360.480214	1090.845249	2027.789124	2010.33112	2299.618881
PVP01_1132200	11.7424806	71.81754231	253.995429	300.1247282	565.4025733	591.8161014
PVP01_1132100	0	143.5160486	140.2779462	300.5755161	344.9006678	496.9051886
PVP01_1132000	170.3960601	303.0923449	538.1834301	490.4838126	720.7352577	641.7096668
PVP01_1131900	75.04035414	605.8258788	1206.286502	1964.818176	2463.506929	2941.638114
PVP01_1131800	7954.715597	6939.411844	7666.896994	3645.228846	4175.771808	3836.587931
PVP01_1131700	1378821.147	1331795.182	1036251.601	1186857.949	762741.502	694695.5647
PVP01_1131500	4151.164979	3003.455106	2272.780557	1057.167892	498.7003826	197.9708823
PVP01_1131400	189.8506704	107.508052	297.2622764	180.5269476	268.0346069	400.337661
PVP01_1131300	0	0	105.8874609	604.2527488	787.9583431	789.6636436
